what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467371378227
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1467371392824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371396982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371404050
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1467371442352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371450439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371451384
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1467371482095
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1467371482201
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1467371482255
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1467371482286
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1467371482403
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1467371482516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371482965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371483793
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1467371483988
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1467371484005
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1467371484132
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1467371484155
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1467371484175
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1467371484191
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1467371484192
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1467371484259
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1467371484264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371489140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371489154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371490670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371501635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371504965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371512470
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467371514932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467371515221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371526286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371532286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467371538666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467371547975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371558590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371566151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371575333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371593926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467371602114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1467371606655
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467371611923
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467371613732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467371613947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371620417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371620428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371621982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371639687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371640927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371641754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467371645916
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1467371652295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467371958752
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1467371960911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371964217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371964227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371965659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467371979442
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467371990563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467372008727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372018318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1467372036010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372049648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1467372052119
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467372084728
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467372090810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372091369
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467372091477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372104872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372107522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372111106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372111122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372112323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372125772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372128529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372135498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372137718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467372156912
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372157078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372185167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372215713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467372229819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372254287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372254606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372255164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372425455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372425596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372425717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372425823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372425925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372426038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372426190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372426374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372444401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372446962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372449922
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467372453354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372453598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372469447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467372470397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467372474640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372477773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372478541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1467372488647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467372492613
